id,company,title,publish_date,type,open_source,summary,details,url,tags,created_at
rss_https://simonwillison.net/2026/Jul/30/luna-price-drop/#atom-everything,Simon Willison,Advancing the price-performance frontier with GPT‑5.6,2026-07-30,其他,否,"<p><strong><a href=""https://openai.com/index/advancing-the-price-performance-frontier-with-gpt-5-6/"">Advancing the price-performance frontier with GPT‑5.6</a></strong></p>
Huge price drop from OpenAI ",,https://simonwillison.net/2026/Jul/30/luna-price-drop/#atom-everything,,2026-07-31 05:27:36
rss_https://simonwillison.net/2026/Jul/31/deepseek-v4-flash-0731/#atom-everything,Simon Willison,deepseek-ai/DeepSeek-V4-Flash-0731,2026-07-31,其他,否,"<p><strong><a href=""https://huggingface.co/deepseek-ai/DeepSeek-V4-Flash-0731"">deepseek-ai/DeepSeek-V4-Flash-0731</a></strong></p>
The latest release in DeepSeek's V4 family, ""with substantially enhan",,https://simonwillison.net/2026/Jul/31/deepseek-v4-flash-0731/#atom-everything,,2026-08-01 05:20:48
rss_https://simonwillison.net/2026/Jul/31/stateless-mcp/#atom-everything,Simon Willison,Stateless MCP has recaptured my interest (and inspired mcp-explorer and datasette-mcp),2026-07-31,其他,否,"<p>Tuesday was <a href=""https://x.com/ade_oshineye/status/2082129440943866149"">Stateless MCP day</a> - the rollout of MCP 2.0, or <a href=""https://blog.modelcontextprotocol.io/posts/2026-07-28/"">the 2",,https://simonwillison.net/2026/Jul/31/stateless-mcp/#atom-everything,,2026-08-01 05:20:48
rss_https://simonwillison.net/2026/Jul/31/smevals/#atom-everything,Simon Willison,"smevals - a small eval suite for evaluating models, prompts, and harnesses",2026-07-31,其他,否,"<p><strong><a href=""https://primeradiant.com/blog/2026/smevals.html"">smevals - a small eval suite for evaluating models, prompts, and harnesses</a></strong></p>
I've been working with Jesse Vincent's ",,https://simonwillison.net/2026/Jul/31/smevals/#atom-everything,,2026-08-01 05:20:48
rss_https://simonwillison.net/2026/Jul/31/datasette-agent/#atom-everything,Simon Willison,datasette-agent 0.4a0,2026-07-31,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-agent/releases/tag/0.4a0"">datasette-agent 0.4a0</a></p>
        <blockquote>
<ul>
<li>New <code>await context.browser_task(",,https://simonwillison.net/2026/Jul/31/datasette-agent/#atom-everything,,2026-08-01 05:20:48
rss_https://simonwillison.net/2026/Aug/1/datasette-apps/#atom-everything,Simon Willison,datasette-apps 0.2a0,2026-08-01,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/datasette/datasette-apps/releases/tag/0.2a0"">datasette-apps 0.2a0</a></p>
        <blockquote>
<p>Changes that improve Datasette Apps when crea",,https://simonwillison.net/2026/Aug/1/datasette-apps/#atom-everything,,2026-08-02 05:20:05
rss_,Microsoft Research,Orchard: An open framework for scalable agentic AI,2026-08-03,其他,否,<p>Orchard is an open-source framework for the research community to train and evaluate AI agents across task types. It reduces complexity while supporting strong performance from smaller models by en,,https://www.microsoft.com/en-us/research/blog/orchard-an-open-framework-for-scalable-agentic-ai/,,2026-08-04 04:57:45
rss_https://simonwillison.net/2026/Aug/3/devtools-must-be-open-source-exedev/#atom-everything,Simon Willison,Devtools must be open source (exe.dev),2026-08-03,其他,否,"<p><a href=""https://news.ycombinator.com/item?id=49156111#49156719"">My comment</a> on <a href=""https://news.ycombinator.com/item?id=49156111"">Devtools must be open source (exe.dev)</a> &mdash; Hacker ",,https://simonwillison.net/2026/Aug/3/devtools-must-be-open-source-exedev/#atom-everything,,2026-08-04 04:57:45
rss_https://openai.com/index/third-party-cyber-evaluations-involving-openai-models,OpenAI,Third-party cyber evaluations involving OpenAI models,2026-08-04,其他,否,OpenAI explains recent third-party cybersecurity evaluation incidents and outlines new safeguards to strengthen AI model testing and evaluation.,,https://openai.com/index/third-party-cyber-evaluations-involving-openai-models,,2026-08-05 04:58:03
rss_https://openai.com/index/learn-teach-chatgpt-work-codex,OpenAI,New ways to learn and teach with ChatGPT Work and Codex,2026-08-04,其他,否,"Explore new education plugins for ChatGPT Work and Codex that help K–12 teachers, college educators, and students learn, teach, research, and build.",,https://openai.com/index/learn-teach-chatgpt-work-codex,,2026-08-05 04:58:03
rss_https://huggingface.co/blog/LiquidAI/lfm2-5-2-6b,Hugging Face,Deploy local agents everywhere with LFM2.5-2.6B,2026-08-04,其他,否,,,https://huggingface.co/blog/LiquidAI/lfm2-5-2-6b,,2026-08-05 04:58:04
rss_https://simonwillison.net/2026/Aug/4/new-release-of-llm/#atom-everything,Simon Willison,"New release of LLM adds support for reasoning traces, OpenAI Responses, server-side tools, and smarter logging",2026-08-04,其他,否,"<p>I released <a href=""https://llm.datasette.io/en/stable/changelog.html#v0-32"">LLM 0.32</a> this morning, the most significant new version of LLM since the initial launch of the project. The new vers",,https://simonwillison.net/2026/Aug/4/new-release-of-llm/#atom-everything,,2026-08-05 04:58:06
rss_https://simonwillison.net/2026/Aug/6/an-ai-model-from-meta/#atom-everything,Simon Willison,An AI model from Meta also hacked another company during testing,2026-08-06,其他,否,"<p><strong><a href=""https://www.cnn.com/2026/08/05/tech/meta-ai-hacking"">An AI model from Meta also hacked another company during testing</a></strong></p>
Stop me if you've <a href=""https://simonwilli",,https://simonwillison.net/2026/Aug/6/an-ai-model-from-meta/#atom-everything,,2026-08-06 04:58:32
rss_https://simonwillison.net/2026/Aug/5/third-party-cyber-evaluations/#atom-everything,Simon Willison,Third-party cyber evaluations involving OpenAI models,2026-08-05,其他,否,"<p><strong><a href=""https://openai.com/index/third-party-cyber-evaluations-involving-openai-models/"">Third-party cyber evaluations involving OpenAI models</a></strong></p>
And <em>another one</em>. I ",,https://simonwillison.net/2026/Aug/5/third-party-cyber-evaluations/#atom-everything,,2026-08-06 04:58:32
rss_https://simonwillison.net/2026/Aug/5/incident-report/#atom-everything,Simon Willison,Incident Report: unsanctioned agent behaviour during cyber testing,2026-08-05,其他,否,"<p><strong><a href=""https://www.aisi.gov.uk/blog/incident-report-unsanctioned-agent-behaviour-during-cyber-testing"">Incident Report: unsanctioned agent behaviour during cyber testing</a></strong></p>
",,https://simonwillison.net/2026/Aug/5/incident-report/#atom-everything,,2026-08-06 04:58:32
rss_https://simonwillison.net/2026/Aug/5/raccoon-heist/#atom-everything,Simon Willison,One-shotting a Raccoon Heist game using Claude Fable 5,2026-08-05,其他,否,"<p>Back in 2024 <a href=""https://twitter.com/simonw/status/1555626060384911360"">I tweeted</a> screenshots of a game concept generated by GPT-3 and some concept ""art"" created using DALL-E. Today, on th",,https://simonwillison.net/2026/Aug/5/raccoon-heist/#atom-everything,,2026-08-06 04:58:32
rss_https://openai.com/index/improving-gpt-5-6-sol-in-chatgpt,OpenAI,Improving GPT‑5.6 Sol in ChatGPT—and expanding access to GPT-5.6 Luna for free users,2026-08-06,其他,否,"ChatGPT introduces improved GPT-5.6 Sol with better accuracy and consistency, plus expanded access for free users and unlimited everyday chats with GPT-5.6 Luna.",,https://openai.com/index/improving-gpt-5-6-sol-in-chatgpt,,2026-08-07 04:21:56
rss_https://openai.com/index/how-the-world-is-putting-chatgpt-to-work,OpenAI,From asking to doing: How the world is putting ChatGPT to work,2026-08-06,其他,否,"New OpenAI Signals data shows how people use ChatGPT worldwide, with country-level insights on adoption, usage trends, and evolving behavior.",,https://openai.com/index/how-the-world-is-putting-chatgpt-to-work,,2026-08-07 04:21:56
rss_https://deepmind.google/blog/weathernext-ai-model-achieves-breakthrough-in-forecasting-cyclones/,Google DeepMind,WeatherNext: AI model achieves breakthrough in forecasting cyclones,2026-08-06,其他,否,,,https://deepmind.google/blog/weathernext-ai-model-achieves-breakthrough-in-forecasting-cyclones/,,2026-08-07 04:21:57
rss_https://simonwillison.net/2026/Aug/6/datasette/#atom-everything,Simon Willison,datasette 1.0a38,2026-08-06,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/simonw/datasette/releases/tag/1.0a38"">datasette 1.0a38</a></p>
        <blockquote>
<p>This release fixes a <strong>SQL injection</strong> secu",,https://simonwillison.net/2026/Aug/6/datasette/#atom-everything,,2026-08-07 04:22:00
rss_https://simonwillison.net/2026/Aug/6/datasette-2/#atom-everything,Simon Willison,datasette 0.65.3,2026-08-06,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/simonw/datasette/releases/tag/0.65.3"">datasette 0.65.3</a></p>
        <p>Back-ported the SQL Injection security fix from <a href=""https://simo",,https://simonwillison.net/2026/Aug/6/datasette-2/#atom-everything,,2026-08-07 04:22:00
rss_https://simonwillison.net/2026/Aug/7/moonlight-mayhem/#atom-everything,Simon Willison,Moonlight & Mayhem (Raccoon Heist by Codex + GPT-5.6 Sol Ultra),2026-08-07,其他,否,"<p><strong><a href=""https://simonw.github.io/raccoon-heist-codex/"">Moonlight &amp; Mayhem (Raccoon Heist by Codex + GPT-5.6 Sol Ultra)</a></strong></p>
On Wednesday I wrote about <a href=""https://simo",,https://simonwillison.net/2026/Aug/7/moonlight-mayhem/#atom-everything,,2026-08-08 03:19:39
rss_https://simonwillison.net/2026/Aug/8/auto-mode/#atom-everything,Simon Willison,"Auto mode is now the default in Claude Code for Pro, Max, and Team plans",2026-08-08,其他,否,"<p><strong><a href=""https://claude.com/blog/auto-mode-default-in-claude-code"">Auto mode is now the default in Claude Code for Pro, Max, and Team plans</a></strong></p>
Anthropic are <em>really</em> co",,https://simonwillison.net/2026/Aug/8/auto-mode/#atom-everything,,2026-08-09 03:27:37
rss_https://simonwillison.net/2026/Aug/9/claude-opus-5-system-prompt/#atom-everything,Simon Willison,Quoting Claude Opus 5 system prompt,2026-08-09,其他,否,"<blockquote cite=""https://platform.claude.com/docs/en/release-notes/system-prompts#claude-opus-5""><p>Claude Fable 5 and Claude Mythos 5 were first released on June 9, 2026. On June 12, 2026, Anthropic",,https://simonwillison.net/2026/Aug/9/claude-opus-5-system-prompt/#atom-everything,,2026-08-10 03:46:41
rss_https://simonwillison.net/2026/Aug/9/github-models-is-now-retired/#atom-everything,Simon Willison,GitHub Models is now retired,2026-08-09,其他,否,"<p><strong><a href=""https://github.blog/changelog/2026-07-30-github-models-is-now-retired/"">GitHub Models is now retired</a></strong></p>
I missed this news until today, when the GitHub Actions run fo",,https://simonwillison.net/2026/Aug/9/github-models-is-now-retired/#atom-everything,,2026-08-10 03:46:41
rss_https://simonwillison.net/2026/Aug/6/datasette-auth-tokens/#atom-everything,Simon Willison,datasette-auth-tokens 0.4a13,2026-08-06,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/simonw/datasette-auth-tokens/releases/tag/0.4a13"">datasette-auth-tokens 0.4a13</a></p>
        <p>Upgraded for compatibility with `sqlite-utils",,https://simonwillison.net/2026/Aug/6/datasette-auth-tokens/#atom-everything,,2026-08-10 03:46:41
rss_https://openai.com/index/model-ml,OpenAI,Model ML completes finance work more efficiently with GPT-5.6 Sol,2026-08-10,其他,否,"Model ML uses GPT-5.6 Sol to carry finance work from research and analysis through editable, traceable PowerPoint decks and Excel workbooks.",,https://openai.com/index/model-ml,,2026-08-11 03:29:14
rss_https://openai.com/index/putting-frontier-cyber-models-in-more-trusted-hands,OpenAI,Putting frontier cyber models in more trusted hands,2026-08-10,其他,否,"Approved Daybreak partners can use OpenAI’s frontier cyber models to deliver authorized, governed cybersecurity services to customers.",,https://openai.com/index/putting-frontier-cyber-models-in-more-trusted-hands,,2026-08-11 03:29:14
rss_https://openai.com/index/premium-seats-chatgpt-business,OpenAI,Premium seats are coming to ChatGPT Business,2026-08-10,其他,否,Premium seats are coming to ChatGPT Business. Sign up by August 20 to get $100 in workspace credits and unlock higher usage for your team's most demanding work.,,https://openai.com/index/premium-seats-chatgpt-business,,2026-08-11 03:29:14
rss_https://openai.com/index/zapier,OpenAI,How Zapier transformed core marketing processes with ChatGPT Work,2026-08-10,其他,否,"The enterprise marketing team at Zapier uses ChatGPT Work to reduce the number of drop-offs in its lead funnel, build campaign assets, and automate reporting.",,https://openai.com/index/zapier,,2026-08-11 03:29:14
rss_https://openai.com/index/virgin-atlantic/chatgpt-work,OpenAI,Virgin Atlantic sharpens customer journeys with ChatGPT Work,2026-08-10,其他,否,"Virgin Atlantic is accelerating research, product planning, and decision-making with ChatGPT Work, helping teams connect signals across the customer journey.",,https://openai.com/index/virgin-atlantic/chatgpt-work,,2026-08-11 03:29:14
rss_https://blog.google/products/ads-commerce/google-ads-analytics-ai-updates/,Google AI,Evolve your marketing with new AI tools,2026-08-10,其他,否,Advisor UI in Google Ads and Google Analytics,,https://blog.google/products/ads-commerce/google-ads-analytics-ai-updates/,,2026-08-11 03:29:15
rss_https://huggingface.co/blog/nvidia/magpie-tts-multilingual-voice-agents,Hugging Face,Build Low-Latency Multilingual Voice Agents: Open Weights & Full Deployment Control with NVIDIA Magpie TTS,2026-08-10,其他,否,,,https://huggingface.co/blog/nvidia/magpie-tts-multilingual-voice-agents,,2026-08-11 03:29:17
rss_https://huggingface.co/blog/muse-glimmer,Hugging Face,"Meta is back with Muse Glimmer: local, agentic, multimodal, and open source",2026-08-10,其他,否,,,https://huggingface.co/blog/muse-glimmer,,2026-08-11 03:29:17
rss_https://openai.com/index/testing-ads-in-chatgpt,OpenAI,Testing ads in ChatGPT,2026-08-11,其他,否,"OpenAI begins testing ads in ChatGPT to support free access, with clear labeling, answer independence, strong privacy protections, and user control.",,https://openai.com/index/testing-ads-in-chatgpt,,2026-08-12 03:57:37
rss_https://openai.com/index/daybreak-models-are-now-available-on-aws,OpenAI,Daybreak models are now available on AWS,2026-08-11,其他,否,OpenAI and AWS are making Daybreak cybersecurity capabilities available through Amazon Bedrock to support enterprise security workflows.,,https://openai.com/index/daybreak-models-are-now-available-on-aws,,2026-08-12 03:57:37
rss_https://blog.google/innovation-and-ai/models-and-research/google-research/amie-video-consultations/,Google AI,"AMIE, our research medical AI system, demonstrates real-time clinical video consultation capabilities in a first-of-its-kind study.",2026-08-11,其他,否,AMIE promotional video,,https://blog.google/innovation-and-ai/models-and-research/google-research/amie-video-consultations/,,2026-08-12 03:57:38
rss_https://www.microsoft.com/en-us/research/blog/introducing-care-x-towards-clinically-useful-radiology-vlms-with-auxiliary-supervision-reward-aligned-learning-and-tool-augmented-measurement/,Microsoft Research,"Introducing CARE-X: Towards Clinically Useful Radiology VLMs with Auxiliary Supervision, Reward-Aligned Learning, and Tool-Augmented Measurement",2026-08-11,其他,否,"<p> Radiology AI is evolving beyond report generation. CARE-X explores a unified approach that combines flexible reasoning, calibrated predictions, and measurement-based tools for chest X-ray interpre",,https://www.microsoft.com/en-us/research/blog/introducing-care-x-towards-clinically-useful-radiology-vlms-with-auxiliary-supervision-reward-aligned-learning-and-tool-augmented-measurement/,,2026-08-12 03:57:41
rss_https://simonwillison.net/2026/Aug/11/stealing-reasoning-traces/#atom-everything,Simon Willison,Stealing Reasoning Traces from Proprietary LLM APIs,2026-08-11,其他,否,"<p><strong><a href=""https://stolen-thoughts.com/"">Stealing Reasoning Traces from Proprietary LLM APIs</a></strong></p>
A vanity domain name (<code>stolen-thoughts.com</code>) for <a href=""https://www.",,https://simonwillison.net/2026/Aug/11/stealing-reasoning-traces/#atom-everything,,2026-08-12 03:57:41
rss_https://simonwillison.net/2026/Aug/12/deepseek-v4-pro-0813/,Simon Willison,DeepSeek V4 Pro 0813 (on OpenRouter),2026-08-12,其他,否,"<p><strong><a href=""https://openrouter.ai/deepseek/deepseek-v4-pro-0813"">DeepSeek V4 Pro 0813 (on OpenRouter)</a></strong></p>
The latest DeepSeek Pro model is now available, via API only. I had to li",,https://simonwillison.net/2026/Aug/12/deepseek-v4-pro-0813/,,2026-08-13 04:02:32
rss_https://simonwillison.net/2026/Aug/11/datasette-upload-dbs/,Simon Willison,datasette-upload-dbs 0.5a0,2026-08-11,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/simonw/datasette-upload-dbs/releases/tag/0.5a0"">datasette-upload-dbs 0.5a0</a></p>
        <p>This plugin has been around for a while - it lets",,https://simonwillison.net/2026/Aug/11/datasette-upload-dbs/,,2026-08-13 04:02:32
rss_https://openai.com/index/builders-guide-to-gpt-5-6,OpenAI,The builder’s guide to GPT‑5.6,2026-08-13,其他,否,"Learn how startups use GPT-5.6 to build faster, more cost-efficient AI agents with smarter model selection and new Responses API capabilities.",,https://openai.com/index/builders-guide-to-gpt-5-6,,2026-08-14 03:58:13
rss_https://openai.com/index/previewing-ultrafast,OpenAI,Previewing Ultrafast mode: GPT-5.6 Sol at up to 14X the speed,2026-08-13,其他,否,"Preview Ultrafast, a new OpenAI API service tier that runs GPT-5.6 Sol up to 14× faster. Powered by Cerebras, it delivers up to 750 output tokens per second.",,https://openai.com/index/previewing-ultrafast,,2026-08-14 03:58:13
rss_https://deepmind.google/blog/introducing-gemini-3-7-flash/,Google DeepMind,Introducing Gemini 3.7 Flash,2026-08-13,其他,否,,,https://deepmind.google/blog/introducing-gemini-3-7-flash/,,2026-08-14 03:58:13
rss_https://huggingface.co/blog/amazon/strands-lerobot-streaming-data-loop,Hugging Face,"Record, train, and deploy from one place with Strands Agents, LeRobot, and Hugging Face Storage Buckets",2026-08-13,其他,否,,,https://huggingface.co/blog/amazon/strands-lerobot-streaming-data-loop,,2026-08-14 03:58:15
rss_https://simonwillison.net/2026/Aug/13/llm-gemini/,Simon Willison,llm-gemini 0.33,2026-08-13,其他,否,"<p><strong>Release:</strong> <a href=""https://github.com/simonw/llm-gemini/releases/tag/0.33"">llm-gemini 0.33</a></p>
        <p>It's been a while since the last <code>llm-gemini</code> release. This ",,https://simonwillison.net/2026/Aug/13/llm-gemini/,,2026-08-14 03:58:17
rss_https://huggingface.co/blog/state-of-open-models-summer-2026,Hugging Face,State of Open Models: Summer 2026 Observations,2026-08-14,其他,否,,,https://huggingface.co/blog/state-of-open-models-summer-2026,,2026-08-15 02:46:56
rss_https://simonwillison.net/2026/Aug/16/qwen-38-27b/,Simon Willison,"Qwen 3.8 27B is excellent, but it defaults to wildly overthinking things",2026-08-16,其他,否,"<p>Friday's big release was <a href=""https://huggingface.co/Qwen/Qwen3.8-27B"">Qwen 3.8 27B</a>, an Apache 2 licensed 27B parameter vision-capable LLM from Alibaba's Qwen research lab. I've been lookin",,https://simonwillison.net/2026/Aug/16/qwen-38-27b/,,2026-08-17 02:55:25
rss_https://blog.google/products-and-platforms/products/gemini/google-gemini-pixel-football-club-partnerships/,Google AI,Get closer to the game with Gemini and Pixel,2026-08-17,其他,否,"Low-angle view of a soccer player kicking a ball mid-air against a bright blue sky, with grass flying from their cleats.",,https://blog.google/products-and-platforms/products/gemini/google-gemini-pixel-football-club-partnerships/,,2026-08-18 02:50:07
rss_https://simonwillison.net/2026/Aug/17/qwen-38-27b-scores-52/,Simon Willison,Qwen 3.8 27B scores 52 on the Artificial Analysis Intelligence Index,2026-08-17,其他,否,"<p><strong><a href=""https://artificialanalysis.ai/models/qwen3-8-27b"">Qwen 3.8 27B scores 52 on the Artificial Analysis Intelligence Index</a></strong></p>
That's the same score as GPT-5.6 Luna (max),",,https://simonwillison.net/2026/Aug/17/qwen-38-27b-scores-52/,,2026-08-18 02:50:10
rss_https://openai.com/index/pacing-model-development-cyber-capabilities,OpenAI,Pacing model development in an era of cyber-critical capabilities,2026-08-18,其他,否,"OpenAI is strengthening monitoring, alignment, and security for frontier AI models. See how new safeguards are guiding the pace of model development.",,https://openai.com/index/pacing-model-development-cyber-capabilities,,2026-08-19 02:52:20
rss_https://openai.com/index/chatgpt-for-teens,OpenAI,"Introducing ChatGPT for Teens: Built for learning, backed by protections",2026-08-18,其他,否,"ChatGPT for Teens helps teens learn, think critically, and use AI with confidence, with stronger built-in protections, healthy-use features, and additional controls for parents.",,https://openai.com/index/chatgpt-for-teens,,2026-08-19 02:52:20
rss_https://openai.com/index/nvidia/chatgpt-work,OpenAI,How NVIDIA scales expertise with ChatGPT Work,2026-08-18,其他,否,"NVIDIA teams use ChatGPT Work to reduce manual tasks, connect fast-moving signals, and scale successful workflows globally.",,https://openai.com/index/nvidia/chatgpt-work,,2026-08-19 02:52:20
rss_https://huggingface.co/blog/ibm-research/altk-evolve-hmm,Hugging Face,How Much Memory Does Your Agent Actually Need?,2026-08-18,其他,否,,,https://huggingface.co/blog/ibm-research/altk-evolve-hmm,,2026-08-19 02:52:22
rss_https://huggingface.co/blog/multi-vector-encoder,Hugging Face,Multi-Vector (Late Interaction) Embedding Models with Sentence Transformers,2026-08-18,其他,否,,,https://huggingface.co/blog/multi-vector-encoder,,2026-08-19 02:52:22
rss_https://simonwillison.net/2026/Aug/18/mojo-is-now-open-source/,Simon Willison,Mojo🔥 is now open source,2026-08-18,其他,否,"<p><strong><a href=""https://www.modular.com/blog/mojo-open-source"">Mojo🔥 is now open source</a></strong></p>
Mojo🔥 is now open source</p>
<p>The Mojo programming language has been promising an open so",,https://simonwillison.net/2026/Aug/18/mojo-is-now-open-source/,,2026-08-19 02:52:24
rss_https://openai.com/index/offering-zero-data-retention-for-frontier-models,OpenAI,Offering Zero Data Retention for frontier models,2026-08-19,其他,否,OpenAI reaffirms Zero Data Retention for eligible API customers and previews Private Safety Processing for advanced AI safety without compromising data privacy.,,https://openai.com/index/offering-zero-data-retention-for-frontier-models,,2026-08-20 02:52:06
rss_https://openai.com/index/replit,OpenAI,Replit expands access to software creation with GPT-5.6 Luna,2026-08-19,其他,否,"Replit introduces Free Mode, powered by GPT-5.6 Luna, so anyone can turn ideas into working software without worrying about token costs.",,https://openai.com/index/replit,,2026-08-20 02:52:06
rss_https://openai.com/index/chatgpt-ads-expands-across-europe,OpenAI,ChatGPT Ads expands across Europe,2026-08-18,其他,否,"ChatGPT Ads is expanding to 31 European markets. Learn how advertisers can reach people as they explore, compare options, and make decisions.",,https://openai.com/index/chatgpt-ads-expands-across-europe,,2026-08-20 02:52:06
rss_https://openai.com/index/stampli,OpenAI,Stampli cuts launch hours by 68% using ChatGPT Work,2026-08-20,其他,否,"With a fixed deadline and design resources committed elsewhere, Stampli used Codex and ChatGPT Work to compress weeks of launch production into days.",,https://openai.com/index/stampli,,2026-08-21 02:57:41
rss_https://simonwillison.net/2026/Aug/20/chatgpt-search-now-uses-the-siteoperator-at-scale/,Simon Willison,ChatGPT search now uses the site:operator at scale,2026-08-20,其他,否,"<p><strong><a href=""https://promptwatch.com/data/chatgpt-site-operator-fanouts"">ChatGPT search now uses the site:operator at scale</a></strong></p>
Promptwatch is part of the emerging ""GEO"" space, for",,https://simonwillison.net/2026/Aug/20/chatgpt-search-now-uses-the-siteoperator-at-scale/,,2026-08-21 02:57:45
rss_https://simonwillison.net/2026/Aug/20/bun-webview-json-api/,Simon Willison,A shot-scraper-style JSON API on Bun 1.4's new Bun.WebView,2026-08-20,其他,否,"<p><strong>Research:</strong> <a href=""https://github.com/simonw/research/tree/main/bun-webview-json-api#readme"">A shot-scraper-style JSON API on Bun 1.4&#x27;s new Bun.WebView</a></p>
        <p>Toda",,https://simonwillison.net/2026/Aug/20/bun-webview-json-api/,,2026-08-21 02:57:45
rss_https://deepmind.google/blog/from-atari-to-eve-online-building-on-15-years-of-ai-research-in-games/,Google DeepMind,From Atari to EVE Online: Building on 15 Years of AI Research in Games,2026-08-21,其他,否,Google DeepMind partners with game studios to prototype breakthrough AI gameplay.,,https://deepmind.google/blog/from-atari-to-eve-online-building-on-15-years-of-ai-research-in-games/,,2026-08-22 02:49:28
rss_https://simonwillison.net/2026/Aug/23/anthropics-best-ai-model-struggles-to-attract-users-as-cheaper-t/,Simon Willison,Anthropic’s best AI model struggles to attract users as cheaper tools thrive,2026-08-23,其他,否,"<p><strong><a href=""https://www.ft.com/content/5ee49718-c258-4f01-aa32-7e5b76ae5245"">Anthropic’s best AI model struggles to attract users as cheaper tools thrive</a></strong></p>
A few interesting num",,https://simonwillison.net/2026/Aug/23/anthropics-best-ai-model-struggles-to-attract-users-as-cheaper-t/,,2026-08-24 02:58:24
rss_https://openai.com/index/gpt-5-6-in-kiro,OpenAI,Advancing price-performance for developers with GPT‑5.6 in Kiro,2026-08-24,其他,否,"GPT‑5.6 is now available in Kiro, helping developers plan, build, review, and test software with better price-performance.",,https://openai.com/index/gpt-5-6-in-kiro,,2026-08-25 02:53:42
rss_https://openai.com/index/introducing-admin-plugin,OpenAI,Introducing the Admin plugin for ChatGPT Work and Codex,2026-08-25,其他,否,"Use the Admin plugin for ChatGPT Work and Codex to analyze workspace usage, manage members and permissions, adjust limits, and act on admin requests.",,https://openai.com/index/introducing-admin-plugin,,2026-08-26 02:59:45
rss_https://huggingface.co/blog/MultiverseComputingCAI/quantization-aware-healing,Hugging Face,"Quantization-Aware Healing: a compressed, 4-bit model that outperforms its full-precision original",2026-08-25,其他,否,,,https://huggingface.co/blog/MultiverseComputingCAI/quantization-aware-healing,,2026-08-26 02:59:46
rss_https://openai.com/index/bringing-chatgpt-for-teachers-to-more-us-school-districts,OpenAI,Bringing ChatGPT for Teachers to more U.S. school districts,2026-08-26,其他,否,"ChatGPT for Teachers is expanding to 55 U.S. school systems, bringing secure AI tools, training, and support to over 100,000 more educators and staff.",,https://openai.com/index/bringing-chatgpt-for-teachers-to-more-us-school-districts,,2026-08-27 12:11:43
rss_https://deepmind.google/blog/intelligent-transcription-with-gemini-3-5-transcribe/,Google DeepMind,Intelligent transcription with Gemini 3.5 Transcribe,2026-08-26,其他,否,Now you can get more intelligent speech-to-text transcription with Gemini 3.5 Transcribe.,,https://deepmind.google/blog/intelligent-transcription-with-gemini-3-5-transcribe/,,2026-08-27 12:11:43
rss_https://huggingface.co/blog/train-multi-vector-encoder,Hugging Face,Training and Finetuning Multi-Vector Embedding Models with Sentence Transformers,2026-08-26,其他,否,,,https://huggingface.co/blog/train-multi-vector-encoder,,2026-08-27 12:11:44
rss_https://simonwillison.net/2026/Aug/26/qwen38-flash-next/,Simon Willison,Qwen3.8-Flash-Next,2026-08-26,其他,否,"<p><strong><a href=""https://qwen.ai/blog?id=qwen3.8-flash-next"">Qwen3.8-Flash-Next</a></strong></p>
Another open weights model from Qwen. This one is ""a multimodal MoE model that also serves as an ear",,https://simonwillison.net/2026/Aug/26/qwen38-flash-next/,,2026-08-27 12:11:46
rss_https://openai.com/index/what-students-gain-from-chatgpt-critical-thinking-training,OpenAI,"Better answers, broader thinking: What students gain from ChatGPT and critical-thinking training",2026-08-27,其他,否,"A randomized study of more than 1,000 students examines ChatGPT, critical thinking, originality, and student performance on a real-world university assignment.",,https://openai.com/index/what-students-gain-from-chatgpt-critical-thinking-training,,2026-08-28 13:34:34
rss_https://deepmind.google/blog/gemini-omni-1-1-flash-lets-you-build-with-more-control/,Google DeepMind,Gemini Omni 1.1 Flash lets you build with more control,2026-08-27,其他,否,,,https://deepmind.google/blog/gemini-omni-1-1-flash-lets-you-build-with-more-control/,,2026-08-28 13:34:34
rss_https://simonwillison.net/2026/Aug/27/breaking-claude-code-opus-5-auto-mode/,Simon Willison,Breaking Claude Code Opus 5 Auto Mode,2026-08-27,其他,否,"<p><strong><a href=""https://embracethered.com/blog/posts/2026/breaking-claude-code-opus-5-and-automode/"">Breaking Claude Code Opus 5 Auto Mode</a></strong></p>
Anthropic are putting a great deal of fa",,https://simonwillison.net/2026/Aug/27/breaking-claude-code-opus-5-auto-mode/,,2026-08-28 13:34:38
rss_https://simonwillison.net/2026/Aug/30/understanding-chatgpt-work/,Simon Willison,Understanding ChatGPT Work,2026-08-30,其他,否,"<p>OpenAI <a href=""https://openai.com/index/chatgpt-for-your-most-ambitious-work/"">announced ChatGPT Work</a> on July 9th, and have been furiously iterating on it ever since. It is an extraordinarily ",,https://simonwillison.net/2026/Aug/30/understanding-chatgpt-work/,,2026-08-31 07:55:17
